packet size,time interval,dst port,label
154,0.003897428512573242,80,1
154,0.004885673522949219,80,1
154,0.004884004592895508,80,1
154,0.003900766372680664,80,1
154,0.003905773162841797,80,1
154,0.011723756790161133,80,1
154,0.06445193290710449,80,1
154,0.00292205810546875,80,1
154,0.0039060115814208984,80,1
154,0.003907918930053711,80,1
154,0.011717557907104492,80,1
154,0.0068359375,80,1
154,0.0029294490814208984,80,1
154,0.0029304027557373047,80,1
154,0.00489354133605957,80,1
154,0.003893136978149414,80,1
154,0.0039026737213134766,80,1
154,0.003908395767211914,80,1
154,0.0029294490814208984,80,1
154,0.005866050720214844,80,1
154,0.003900289535522461,80,1
154,0.0029282569885253906,80,1
154,0.0029327869415283203,80,1
154,0.004884004592895508,80,1
154,0.0039021968841552734,80,1
154,0.004880428314208984,80,1
154,0.0029299259185791016,80,1
154,0.003914594650268555,80,1
154,0.003896474838256836,80,1
154,0.0039060115814208984,80,1
154,0.003907203674316406,80,1
154,0.003904104232788086,80,1
154,0.004883766174316406,80,1
154,0.004884004592895508,80,1
154,0.002928018569946289,80,1
154,0.0039048194885253906,80,1
154,0.005860090255737305,80,1
154,0.003908634185791016,80,1
154,0.0039038658142089844,80,1
154,0.003919363021850586,80,1
154,0.004877328872680664,80,1
154,0.002921581268310547,80,1
154,0.003905773162841797,80,1
154,0.003908872604370117,80,1
154,0.005866527557373047,80,1
154,0.0058481693267822266,80,1
154,0.00390625,80,1
154,0.0078122615814208984,80,1
154,0.0048825740814208984,80,1
154,0.003913164138793945,80,1
154,0.006829977035522461,80,1
154,0.003909111022949219,80,1
154,0.0048961639404296875,80,1
154,0.009755134582519531,80,1
154,0.0038995742797851562,80,1
154,0.005867958068847656,80,1
154,0.00682520866394043,80,1
154,0.0048847198486328125,80,1
154,0.007816791534423828,80,1
154,0.00488591194152832,80,1
154,0.004873037338256836,80,1
154,0.006836891174316406,80,1
154,0.004886627197265625,80,1
154,0.00487518310546875,80,1
154,0.007853507995605469,80,1
154,0.003864765167236328,80,1
154,0.0029299259185791016,80,1
154,0.0039048194885253906,80,1
154,0.002931833267211914,80,1
154,0.004881620407104492,80,1
154,0.0029273033142089844,80,1
154,0.0039048194885253906,80,1
154,0.0029299259185791016,80,1
154,0.004885673522949219,80,1
154,0.004884004592895508,80,1
154,0.0029273033142089844,80,1
154,0.003907203674316406,80,1
154,0.004889726638793945,80,1
154,0.00389862060546875,80,1
154,0.0039060115814208984,80,1
154,0.0029296875,80,1
154,0.0058629512786865234,80,1
154,0.003903627395629883,80,1
154,0.0029268264770507812,80,1
154,0.0029289722442626953,80,1
154,0.00488591194152832,80,1
154,0.0039031505584716797,80,1
154,0.003907442092895508,80,1
154,0.0039038658142089844,80,1
154,0.00390934944152832,80,1
154,0.005864143371582031,80,1
154,0.003900766372680664,80,1
154,0.002926349639892578,80,1
154,0.0029420852661132812,80,1
154,0.0048694610595703125,80,1
154,0.0029287338256835938,80,1
154,0.0039064884185791016,80,1
154,0.0039098262786865234,80,1
154,0.004889249801635742,80,1
154,0.003896474838256836,80,1
154,0.0039043426513671875,80,1
154,0.0029315948486328125,80,1
154,0.005860805511474609,80,1
154,0.003905057907104492,80,1
154,0.003906965255737305,80,1
154,0.0029277801513671875,80,1
154,0.004883766174316406,80,1
154,0.003905057907104492,80,1
154,0.003906965255737305,80,1
154,0.0029315948486328125,80,1
154,0.004891633987426758,80,1
154,0.004869699478149414,80,1
154,0.0029282569885253906,80,1
154,0.004881858825683594,80,1
154,0.0048980712890625,80,1
154,0.010735511779785156,80,1
154,0.00292205810546875,80,1
154,0.004879474639892578,80,1
154,0.0039081573486328125,80,1
154,0.0029304027557373047,80,1
154,0.002931833267211914,80,1
154,0.0039179325103759766,80,1
154,0.003889322280883789,80,1
154,0.003907680511474609,80,1
154,0.0029296875,80,1
154,0.0029299259185791016,80,1
154,0.004885435104370117,80,1
154,0.002925395965576172,80,1
154,0.002929210662841797,80,1
154,0.0039103031158447266,80,1
154,0.003901958465576172,80,1
154,0.004884004592895508,80,1
154,0.003907442092895508,80,1
154,0.0039021968841552734,80,1
154,0.0039064884185791016,80,1
154,0.004883766174316406,80,1
154,0.004881381988525391,80,1
154,0.003905773162841797,80,1
154,0.0029315948486328125,80,1
154,0.005859851837158203,80,1
154,0.003901958465576172,80,1
154,0.00390934944152832,80,1
154,0.0039064884185791016,80,1
154,0.004883289337158203,80,1
154,0.0039052963256835938,80,1
154,0.003902435302734375,80,1
154,0.004894256591796875,80,1
154,0.0038995742797851562,80,1
154,0.003907680511474609,80,1
154,0.003900766372680664,80,1
154,0.006837368011474609,80,1
154,0.003905057907104492,80,1
154,0.0029296875,80,1
154,0.003903627395629883,80,1
154,0.004904985427856445,80,1
58,0.002911806106567383,7680,1
154,0.003905057907104492,80,1
154,0.002930879592895508,80,1
154,0.003907442092895508,80,1
154,0.00585627555847168,80,1
154,0.003905057907104492,80,1
154,0.006837129592895508,80,1
154,0.0312497615814209,80,1
154,0.059565067291259766,80,1
154,0.003907680511474609,80,1
154,0.0039010047912597656,80,1
154,0.01856517791748047,80,1
154,0.006832122802734375,80,1
154,0.0048754215240478516,80,1
154,0.003902912139892578,80,1
154,0.0058596134185791016,80,1
154,0.0039060115814208984,80,1
154,0.002933025360107422,80,1
154,0.003903627395629883,80,1
154,0.005857229232788086,80,1
154,0.0029304027557373047,80,1
154,0.0039052963256835938,80,1
154,0.002954244613647461,80,1
154,0.005838155746459961,80,1
154,0.002927064895629883,80,1
154,0.004881858825683594,80,1
154,0.0029294490814208984,80,1
154,0.004900217056274414,80,1
154,0.0038881301879882812,80,1
154,0.0039064884185791016,80,1
154,0.003904104232788086,80,1
154,0.004892587661743164,80,1
154,0.0029206275939941406,80,1
154,0.003907203674316406,80,1
154,0.004892826080322266,80,1
154,0.006824493408203125,80,1
154,0.004885196685791016,80,1
154,0.0029265880584716797,80,1
154,0.0039048194885253906,80,1
154,0.00391077995300293,80,1
154,0.0039031505584716797,80,1
154,0.0029306411743164062,80,1
154,0.003907918930053711,80,1
154,0.003905057907104492,80,1
154,0.004878997802734375,80,1
154,0.002930879592895508,80,1
154,0.002941131591796875,80,1
154,0.004876613616943359,80,1
154,0.0038988590240478516,80,1
154,0.003907442092895508,80,1
154,0.0029392242431640625,80,1
154,0.0038950443267822266,80,1
154,0.005859851837158203,80,1
154,0.0029294490814208984,80,1
154,0.003904581069946289,80,1
154,0.002929210662841797,80,1
154,0.005859851837158203,80,1
154,0.0029294490814208984,80,1
154,0.0048825740814208984,80,1
154,0.002929210662841797,80,1
154,0.0058650970458984375,80,1
154,0.003902435302734375,80,1
154,0.002928018569946289,80,1
154,0.003908395767211914,80,1
154,0.004898786544799805,80,1
154,0.0029141902923583984,80,1
154,0.004877328872680664,80,1
154,0.0029315948486328125,80,1
154,0.005896329879760742,80,1
154,0.0048503875732421875,80,1
154,0.003902435302734375,80,1
154,0.002926349639892578,80,1
154,0.004903554916381836,80,1
154,0.0038862228393554688,80,1
154,0.004883289337158203,80,1
154,0.0039052963256835938,80,1
154,0.0068340301513671875,80,1
154,0.0029344558715820312,80,1
154,0.003916263580322266,80,1
154,0.0038909912109375,80,1
154,0.005858659744262695,80,1
154,0.004882097244262695,80,1
154,0.0039055347442626953,80,1
154,0.003910064697265625,80,1
154,0.007808208465576172,80,1
154,0.003907918930053711,80,1
154,0.003936052322387695,80,1
154,0.004852771759033203,80,1
154,0.0039103031158447266,80,1
154,0.0039017200469970703,80,1
154,0.003918170928955078,80,1
154,0.005842924118041992,80,1
154,0.003908872604370117,80,1
154,0.003922224044799805,80,1
154,0.005845785140991211,80,1
154,0.0039031505584716797,80,1
154,0.0039038658142089844,80,1
154,0.004887819290161133,80,1
154,0.005864858627319336,80,1
154,0.004877328872680664,80,1
154,0.005857706069946289,80,1
154,0.005866527557373047,80,1
154,0.00586700439453125,80,1
154,0.004866838455200195,80,1
154,0.006837368011474609,80,1
154,0.005856752395629883,80,1
154,0.005861759185791016,80,1
154,0.005862236022949219,80,1
154,0.004885196685791016,80,1
154,0.004884481430053711,80,1
154,0.004870891571044922,80,1
154,0.004883527755737305,80,1
154,0.003907918930053711,80,1
154,0.006834268569946289,80,1
154,0.003904581069946289,80,1
154,0.00487971305847168,80,1
154,0.004887819290161133,80,1
154,0.004878044128417969,80,1
154,0.004882335662841797,80,1
154,0.002935171127319336,80,1
154,0.004897594451904297,80,1
154,0.0038881301879882812,80,1
154,0.003905773162841797,80,1
154,0.0039043426513671875,80,1
154,0.004902839660644531,80,1
154,0.004862070083618164,80,1
154,0.011720657348632812,80,1
154,0.0039033889770507812,80,1
154,0.0029354095458984375,80,1
154,0.002923727035522461,80,1
154,0.0029304027557373047,80,1
154,0.0048944950103759766,80,1
154,0.002925872802734375,80,1
154,0.002934694290161133,80,1
154,0.0038919448852539062,80,1
154,0.002932310104370117,80,1
154,0.00488734245300293,80,1
154,0.002921581268310547,80,1
154,0.002938985824584961,80,1
154,0.0029227733612060547,80,1
154,0.0029287338256835938,80,1
154,0.003921985626220703,80,1
154,0.0038890838623046875,80,1
154,0.0029296875,80,1
154,0.0029268264770507812,80,1
154,0.0039288997650146484,80,1
154,0.0058367252349853516,80,1
154,0.003908395767211914,80,1
154,0.0029289722442626953,80,1
154,0.002929210662841797,80,1
154,0.005856752395629883,80,1
154,0.003907918930053711,80,1
154,0.006842374801635742,80,1
154,0.004881381988525391,80,1
154,0.002923727035522461,80,1
154,0.00390625,80,1
154,0.002929210662841797,80,1
154,0.003908872604370117,80,1
154,0.0039064884185791016,80,1
154,0.0039064884185791016,80,1
154,0.0039014816284179688,80,1
154,0.0029342174530029297,80,1
154,0.005852937698364258,80,1
154,0.0029306411743164062,80,1
154,0.003908634185791016,80,1
154,0.002929210662841797,80,1
154,0.003905057907104492,80,1
154,0.003908634185791016,80,1
154,0.004877567291259766,80,1
154,0.0029311180114746094,80,1
154,0.004884481430053711,80,1
154,0.0048847198486328125,80,1
154,0.0029261112213134766,80,1
154,0.0048923492431640625,80,1
154,0.0058786869049072266,80,1
154,0.0038728713989257812,80,1
154,0.003918886184692383,80,1
154,0.0039010047912597656,80,1
154,0.005869150161743164,80,1
154,0.003893136978149414,80,1
154,0.0039021968841552734,80,1
154,0.042970895767211914,80,1
154,0.03223991394042969,80,1
154,0.00587916374206543,80,1
154,0.005828857421875,80,1
154,0.0058498382568359375,80,1
154,0.015627145767211914,80,1
154,0.005856513977050781,80,1
154,0.004883766174316406,80,1
154,0.003912448883056641,80,1
154,0.004872798919677734,80,1
154,0.003907203674316406,80,1
154,0.003907442092895508,80,1
154,0.0039052963256835938,80,1
154,0.0048923492431640625,80,1
154,0.0048749446868896484,80,1
154,0.004900932312011719,80,1
154,0.006821155548095703,80,1
154,0.004879474639892578,80,1
154,0.0039055347442626953,80,1
154,0.00585627555847168,80,1
154,0.005869388580322266,80,1
154,0.0038955211639404297,80,1
154,0.0078105926513671875,80,1
154,0.0048830509185791016,80,1
154,0.005862712860107422,80,1
154,0.005859375,80,1
154,0.003911256790161133,80,1
154,0.004873991012573242,80,1
154,0.005858182907104492,80,1
154,0.003906965255737305,80,1
154,0.004881620407104492,80,1
154,0.005864620208740234,80,1
154,0.005852937698364258,80,1
154,0.003906726837158203,80,1
154,0.0029404163360595703,80,1
154,0.004876613616943359,80,1
154,0.004883527755737305,80,1
154,0.0029349327087402344,80,1
154,0.0029218196868896484,80,1
154,0.00488591194152832,80,1
154,0.003896951675415039,80,1
154,0.0029354095458984375,80,1
154,0.0048749446868896484,80,1
154,0.004890918731689453,80,1
154,0.0048787593841552734,80,1
154,0.0039031505584716797,80,1
154,0.0029273033142089844,80,1
154,0.004891157150268555,80,1
154,0.004878044128417969,80,1
154,0.0029289722442626953,80,1
154,0.003906726837158203,80,1
154,0.0029320716857910156,80,1
154,0.0048847198486328125,80,1
154,0.0039000511169433594,80,1
154,0.0039060115814208984,80,1
154,0.002928018569946289,80,1
154,0.0049076080322265625,80,1
154,0.0029058456420898438,80,1
154,0.00390625,80,1
154,0.0039103031158447266,80,1
154,0.004883766174316406,80,1
154,0.0039021968841552734,80,1
154,0.0029342174530029297,80,1
154,0.0038976669311523438,80,1
154,0.003915309906005859,80,1
154,0.006827116012573242,80,1
154,0.002937793731689453,80,1
154,0.004873991012573242,80,1
154,0.003911256790161133,80,1
154,0.0039021968841552734,80,1
154,0.005863189697265625,80,1
154,0.0039021968841552734,80,1
154,0.004884243011474609,80,1
154,0.0029277801513671875,80,1
154,0.002930164337158203,80,1
154,0.003905057907104492,80,1
154,0.003909111022949219,80,1
154,0.0048787593841552734,80,1
154,0.0029315948486328125,80,1
154,0.0039060115814208984,80,1
154,0.0039038658142089844,80,1
154,0.00489354133605957,80,1
154,0.00389862060546875,80,1
154,0.002931833267211914,80,1
154,0.0039014816284179688,80,1
154,0.0058591365814208984,80,1
154,0.0058591365814208984,80,1
154,0.0029287338256835938,80,1
154,0.002938985824584961,80,1
154,0.0048749446868896484,80,1
154,0.0029304027557373047,80,1
154,0.0039014816284179688,80,1
154,0.003908872604370117,80,1
154,0.0048868656158447266,80,1
154,0.0029227733612060547,80,1
154,0.0078125,80,1
154,0.003909111022949219,80,1
154,0.003901243209838867,80,1
154,0.002936124801635742,80,1
154,0.0029315948486328125,80,1
154,0.003899812698364258,80,1
154,0.0029332637786865234,80,1
154,0.0039026737213134766,80,1
154,0.0029268264770507812,80,1
154,0.003907203674316406,80,1
154,0.0029387474060058594,80,1
154,0.005846738815307617,80,1
154,0.0039103031158447266,80,1
154,0.003908872604370117,80,1
154,0.003902435302734375,80,1
154,0.004880189895629883,80,1
154,0.003909111022949219,80,1
154,0.0029287338256835938,80,1
154,0.0039052963256835938,80,1
154,0.005859375,80,1
154,0.0039060115814208984,80,1
154,0.002935171127319336,80,1
154,0.002923727035522461,80,1
154,0.004888057708740234,80,1
154,0.004884481430053711,80,1
154,0.00292205810546875,80,1
154,0.006838560104370117,80,1
154,0.0048825740814208984,80,1
154,0.0029289722442626953,80,1
154,0.003902435302734375,80,1
154,0.0029435157775878906,80,1
154,0.004879951477050781,80,1
154,0.003895282745361328,80,1
154,0.003904581069946289,80,1
154,0.002932310104370117,80,1
154,0.005865812301635742,80,1
154,0.00487828254699707,80,1
154,0.006836652755737305,80,1
154,0.006840705871582031,80,1
154,0.0039005279541015625,80,1
154,0.005854129791259766,80,1
154,0.005858898162841797,80,1
154,0.003907203674316406,80,1
154,0.004883766174316406,80,1
154,0.004884481430053711,80,1
154,0.00683140754699707,80,1
154,0.004885435104370117,80,1
154,0.004882097244262695,80,1
154,0.00586700439453125,80,1
154,0.003895998001098633,80,1
154,0.004881620407104492,80,1
154,0.006835222244262695,80,1
154,0.00391840934753418,80,1
154,0.0038955211639404297,80,1
154,0.007814645767211914,80,1
154,0.003904104232788086,80,1
154,0.0058591365814208984,80,1
154,0.006841421127319336,80,1
154,0.004882097244262695,80,1
154,0.004876136779785156,80,1
154,0.0048847198486328125,80,1
154,0.0048885345458984375,80,1
154,0.0039017200469970703,80,1
154,0.003910541534423828,80,1
154,0.005851268768310547,80,1
154,0.002927064895629883,80,1
154,0.003906965255737305,80,1
154,0.0039052963256835938,80,1
154,0.005863666534423828,80,1
154,0.0029249191284179688,80,1
154,0.0039060115814208984,80,1
154,0.0029320716857910156,80,1
58,0.04101228713989258,7680,1
154,0.030271530151367188,80,1
154,0.003911018371582031,80,1
154,0.004876613616943359,80,1
154,0.0039064884185791016,80,1
154,0.018555879592895508,80,1
154,0.0039103031158447266,80,1
154,0.0038995742797851562,80,1
154,0.0029287338256835938,80,1
154,0.0029363632202148438,80,1
154,0.0029261112213134766,80,1
154,0.004884004592895508,80,1
154,0.00389862060546875,80,1
154,0.0039081573486328125,80,1
154,0.003914356231689453,80,1
154,0.004872798919677734,80,1
154,0.0029401779174804688,80,1
154,0.0038971900939941406,80,1
154,0.0029315948486328125,80,1
154,0.005861520767211914,80,1
154,0.0039026737213134766,80,1
154,0.0029282569885253906,80,1
154,0.0039033889770507812,80,1
154,0.0048940181732177734,80,1
154,0.003893613815307617,80,1
154,0.003907442092895508,80,1
154,0.002932310104370117,80,1
154,0.00391077995300293,80,1
154,0.004874467849731445,80,1
154,0.0029430389404296875,80,1
154,0.0038924217224121094,80,1
154,0.003908872604370117,80,1
154,0.0048809051513671875,80,1
154,0.002938508987426758,80,1
154,0.0039017200469970703,80,1
154,0.004881143569946289,80,1
154,0.004883289337158203,80,1
154,0.003902912139892578,80,1
154,0.0029287338256835938,80,1
154,0.003907442092895508,80,1
154,0.005858182907104492,80,1
154,0.003904104232788086,80,1
154,0.002936840057373047,80,1
154,0.0039010047912597656,80,1
154,0.0068340301513671875,80,1
154,0.0029304027557373047,80,1
154,0.004880428314208984,80,1
154,0.0029320716857910156,80,1
154,0.004889965057373047,80,1
154,0.00389862060546875,80,1
154,0.0039060115814208984,80,1
154,0.003906726837158203,80,1
154,0.005858659744262695,80,1
154,0.016603946685791016,80,1
154,0.0039000511169433594,80,1
154,0.002935171127319336,80,1
154,0.002924203872680664,80,1
154,0.004883766174316406,80,1
154,0.003904581069946289,80,1
154,0.003909111022949219,80,1
154,0.004889249801635742,80,1
154,0.0048749446868896484,80,1
154,0.003906726837158203,80,1
154,0.0029311180114746094,80,1
154,0.004880428314208984,80,1
154,0.0048809051513671875,80,1
154,0.0029287338256835938,80,1
154,0.0039136409759521484,80,1
154,0.0038976669311523438,80,1
154,0.005865812301635742,80,1
154,0.003899097442626953,80,1
154,0.00391077995300293,80,1
154,0.004879951477050781,80,1
154,0.005856752395629883,80,1
154,0.003911018371582031,80,1
154,0.0048787593841552734,80,1
154,0.005860567092895508,80,1
154,0.005861043930053711,80,1
154,0.0039038658142089844,80,1
154,0.004883289337158203,80,1
154,0.005858421325683594,80,1
154,0.003913402557373047,80,1
154,0.0038993358612060547,80,1
154,0.004881620407104492,80,1
154,0.002938508987426758,80,1
154,0.0039021968841552734,80,1
154,0.0039055347442626953,80,1
154,0.005855083465576172,80,1
154,0.0029244422912597656,80,1
154,0.002931833267211914,80,1
154,0.003904104232788086,80,1
154,0.004889965057373047,80,1
154,0.0039033889770507812,80,1
154,0.003902435302734375,80,1
154,0.002929210662841797,80,1
154,0.003909111022949219,80,1
154,0.0058553218841552734,80,1
154,0.0029315948486328125,80,1
154,0.01953577995300293,80,1
154,0.0029239654541015625,80,1
154,0.004886627197265625,80,1
154,0.0029244422912597656,80,1
154,0.002937793731689453,80,1
154,0.00389862060546875,80,1
154,0.002930879592895508,80,1
154,0.003911733627319336,80,1
154,0.002922534942626953,80,1
154,0.003912448883056641,80,1
154,0.0029239654541015625,80,1
154,0.002926349639892578,80,1
154,0.004926443099975586,80,1
154,0.0028874874114990234,80,1
154,0.0039060115814208984,80,1
154,0.0029311180114746094,80,1
154,0.003908634185791016,80,1
154,0.003899812698364258,80,1
154,0.0039064884185791016,80,1
154,0.0029327869415283203,80,1
154,0.002927541732788086,80,1
154,0.003928422927856445,80,1
154,0.0029137134552001953,80,1
154,0.0038983821868896484,80,1
154,0.0029273033142089844,80,1
154,0.003909587860107422,80,1
154,0.005863189697265625,80,1
154,0.002924680709838867,80,1
154,0.003904104232788086,80,1
154,0.0029304027557373047,80,1
154,0.004889726638793945,80,1
154,0.003898143768310547,80,1
154,0.0039060115814208984,80,1
154,0.003910064697265625,80,1
154,0.00390934944152832,80,1
154,0.004875659942626953,80,1
154,0.003906726837158203,80,1
154,0.002931833267211914,80,1
154,0.00487971305847168,80,1
154,0.003907918930053711,80,1
154,0.0039031505584716797,80,1
154,0.0029327869415283203,80,1
154,0.004881381988525391,80,1
154,0.00487828254699707,80,1
154,0.003913402557373047,80,1
154,0.003902912139892578,80,1
154,0.0029287338256835938,80,1
154,0.005856990814208984,80,1
154,0.002931833267211914,80,1
154,0.0039060115814208984,80,1
154,0.003904581069946289,80,1
154,0.005858898162841797,80,1
154,0.0029294490814208984,80,1
154,0.0039081573486328125,80,1
154,0.0029289722442626953,80,1
154,0.00586247444152832,80,1
154,0.002924680709838867,80,1
154,0.003910064697265625,80,1
154,0.0039026737213134766,80,1
154,0.00489354133605957,80,1
154,0.003894329071044922,80,1
154,0.002929210662841797,80,1
154,0.0029327869415283203,80,1
154,0.0039060115814208984,80,1
154,0.04491853713989258,80,1
154,0.04394364356994629,80,1
154,0.003904581069946289,80,1
154,0.011717081069946289,80,1
154,0.008798599243164062,80,1
154,0.004876613616943359,80,1
154,0.004884243011474609,80,1
154,0.004883527755737305,80,1
154,0.004878997802734375,80,1
154,0.005856037139892578,80,1
154,0.003912687301635742,80,1
154,0.0038995742797851562,80,1
154,0.005860090255737305,80,1
154,0.004884958267211914,80,1
154,0.0038995742797851562,80,1
154,0.004885435104370117,80,1
154,0.006841182708740234,80,1
154,0.003901243209838867,80,1
154,0.004887104034423828,80,1
154,0.005856513977050781,80,1
154,0.0029261112213134766,80,1
154,0.0039038658142089844,80,1
154,0.00390625,80,1
154,0.005858898162841797,80,1
154,0.0029294490814208984,80,1
154,0.0029299259185791016,80,1
154,0.0029277801513671875,80,1
154,0.005870819091796875,80,1
154,0.0029363632202148438,80,1
154,0.0038890838623046875,80,1
154,0.003904104232788086,80,1
154,0.0048863887786865234,80,1
154,0.003908634185791016,80,1
154,0.003905773162841797,80,1
154,0.003912687301635742,80,1
154,0.0038976669311523438,80,1
154,0.0058612823486328125,80,1
154,0.00780487060546875,80,1
154,0.003913402557373047,80,1
154,0.00390625,80,1
154,0.0039021968841552734,80,1
154,0.002933025360107422,80,1
154,0.0029268264770507812,80,1
154,0.005858421325683594,80,1
154,0.0039048194885253906,80,1
154,0.0029299259185791016,80,1
154,0.0039081573486328125,80,1
154,0.0049228668212890625,80,1
154,0.0038635730743408203,80,1
154,0.003907918930053711,80,1
154,0.003907680511474609,80,1
154,0.003918170928955078,80,1
154,0.003888845443725586,80,1
154,0.003906726837158203,80,1
154,0.002931833267211914,80,1
154,0.0048885345458984375,80,1
154,0.003894805908203125,80,1
154,0.003907203674316406,80,1
154,0.00390625,80,1
154,0.002930164337158203,80,1
154,0.0058591365814208984,80,1
154,0.002929210662841797,80,1
154,0.003914833068847656,80,1
154,0.003905057907104492,80,1
154,0.00488591194152832,80,1
154,0.0039000511169433594,80,1
154,0.003901958465576172,80,1
154,0.003906965255737305,80,1
154,0.004884004592895508,80,1
154,0.003902912139892578,80,1
154,0.003910541534423828,80,1
154,0.0039005279541015625,80,1
154,0.00489044189453125,80,1
154,0.00292205810546875,80,1
154,0.004880666732788086,80,1
154,0.002931356430053711,80,1
154,0.00586700439453125,80,1
154,0.004877328872680664,80,1
154,0.0048830509185791016,80,1
154,0.005859851837158203,80,1
154,0.004880666732788086,80,1
154,0.003906965255737305,80,1
154,0.006836652755737305,80,1
154,0.004886627197265625,80,1
154,0.003896951675415039,80,1
154,0.006844043731689453,80,1
154,0.0048830509185791016,80,1
154,0.0029211044311523438,80,1
154,0.0039048194885253906,80,1
154,0.0029325485229492188,80,1
66,0.004880666732788086,7680,1
66,0.0029294490814208984,62812,1
154,0.002933502197265625,80,1
56,0.0029256343841552734,7680,1
129,0.003909111022949219,7680,1
129,0.004895448684692383,62812,1
54,0.0038979053497314453,62812,1
154,0.00389862060546875,80,1
56,0.0029304027557373047,7680,1
56,0.003912925720214844,7680,1
54,0.0029282569885253906,62812,1
154,0.0038979053497314453,80,1
154,0.002931833267211914,80,1
154,0.0048825740814208984,80,1
154,0.0048847198486328125,80,1
154,0.002926349639892578,80,1
154,0.0039136409759521484,80,1
154,0.002923727035522461,80,1
154,0.003948688507080078,80,1
154,0.003858804702758789,80,1
154,0.002936124801635742,80,1
154,0.0029294490814208984,80,1
154,0.003912210464477539,80,1
154,0.004878044128417969,80,1
154,0.003904581069946289,80,1
154,0.004882097244262695,80,1
154,0.0029273033142089844,80,1
154,0.004885196685791016,80,1
154,0.011720895767211914,80,1
154,0.00585627555847168,80,1
154,0.0029306411743164062,80,1
154,0.00392460823059082,80,1
154,0.0038824081420898438,80,1
154,0.005866050720214844,80,1
154,0.0038967132568359375,80,1
154,0.003913402557373047,80,1
154,0.003901243209838867,80,1
154,0.005856752395629883,80,1
154,0.0029311180114746094,80,1
154,0.003907203674316406,80,1
154,0.0039055347442626953,80,1
154,0.004885435104370117,80,1
154,0.0029332637786865234,80,1
154,0.0039000511169433594,80,1
154,0.0029332637786865234,80,1
154,0.006833076477050781,80,1
154,0.003902912139892578,80,1
154,0.0029287338256835938,80,1
154,0.003908872604370117,80,1
154,0.003931760787963867,80,1
154,0.0028998851776123047,80,1
154,0.002930879592895508,80,1
154,0.0039060115814208984,80,1
154,0.0029306411743164062,80,1
154,0.0039179325103759766,80,1
154,0.003895998001098633,80,1
154,0.0029249191284179688,80,1
154,0.0029311180114746094,80,1
154,0.003905057907104492,80,1
154,0.004891633987426758,80,1
154,0.002923250198364258,80,1
154,0.0039021968841552734,80,1
154,0.002931356430053711,80,1
154,0.005858182907104492,80,1
154,0.003907442092895508,80,1
154,0.002930164337158203,80,1
154,0.003902435302734375,80,1
154,0.005865812301635742,80,1
154,0.0029287338256835938,80,1
154,0.003912210464477539,80,1
154,0.0038955211639404297,80,1
154,0.0048906803131103516,80,1
154,0.07030200958251953,80,1
154,0.003922224044799805,80,1
154,0.0029172897338867188,80,1
154,0.003902912139892578,80,1
154,0.0039031505584716797,80,1
154,0.013671398162841797,80,1
154,0.006837606430053711,80,1
154,0.003901243209838867,80,1
154,0.0039136409759521484,80,1
154,0.004875659942626953,80,1
154,0.0029304027557373047,80,1
154,0.003903627395629883,80,1
154,0.004888772964477539,80,1
154,0.003906726837158203,80,1
154,0.0039060115814208984,80,1
154,0.0039038658142089844,80,1
154,0.0039038658142089844,80,1
154,0.003909587860107422,80,1
154,0.003921031951904297,80,1
154,0.0038869380950927734,80,1
154,0.003908395767211914,80,1
154,0.0039055347442626953,80,1
154,0.003903627395629883,80,1
154,0.004884004592895508,80,1
154,0.003905057907104492,80,1
154,0.0049054622650146484,80,1
154,0.0038819313049316406,80,1
154,0.0029413700103759766,80,1
154,0.003894329071044922,80,1
154,0.004904985427856445,80,1
154,0.003885030746459961,80,1
154,0.004888296127319336,80,1
154,0.0029244422912597656,80,1
154,0.003912925720214844,80,1
154,0.0048754215240478516,80,1
154,0.002927541732788086,80,1
154,0.003906726837158203,80,1
154,0.003946542739868164,80,1
154,0.004840373992919922,80,1
154,0.003911018371582031,80,1
154,0.0029249191284179688,80,1
154,0.00391697883605957,80,1
154,0.00585174560546875,80,1
154,0.0029249191284179688,80,1
154,0.003906965255737305,80,1
154,0.0029311180114746094,80,1
154,0.0058634281158447266,80,1
154,0.003904104232788086,80,1
154,0.004877328872680664,80,1
154,0.0039310455322265625,80,1
154,0.005838632583618164,80,1
154,0.0029261112213134766,80,1
154,0.003909111022949219,80,1
154,0.003929853439331055,80,1
154,0.0048580169677734375,80,1
154,0.004895925521850586,80,1
154,0.0068399906158447266,80,1
154,0.005840778350830078,80,1
154,0.0029325485229492188,80,1
154,0.003911733627319336,80,1
154,0.006832599639892578,80,1
154,0.00487518310546875,80,1
154,0.003920793533325195,80,1
154,0.0038909912109375,80,1
154,0.006836414337158203,80,1
154,0.003909111022949219,80,1
154,0.003902912139892578,80,1
154,0.007815122604370117,80,1
154,0.003904104232788086,80,1
154,0.0039119720458984375,80,1
154,0.0048792362213134766,80,1
154,0.004889965057373047,80,1
154,0.004868507385253906,80,1
154,0.0039064884185791016,80,1
154,0.006840705871582031,80,1
154,0.0039064884185791016,80,1
154,0.004880666732788086,80,1
154,0.0048809051513671875,80,1
154,0.004883527755737305,80,1
154,0.002929210662841797,80,1
154,0.003907442092895508,80,1
154,0.003911256790161133,80,1
154,0.004874706268310547,80,1
154,0.0039048194885253906,80,1
154,0.0039052963256835938,80,1
